Dumping...Opened file : /CANSAT7.txt
DATA
 INIT STATUS: Flash ready?:1 | Lora ready?:1
sensor status 
init done, waiting for arm
Arming singal recieved
REFERENCE HEIGHT: 721.7m
LAUNCH DETECTED
0.000000, 0.000000, 0.00, 0, 0.000, -0.01, -0.01, -0.01, 719.0, 941.52, 33.99, 28.46, 0, -1.00, 20763, 20763, -0.01, 0.66, 9.60
0.000000, 0.000000, 0.00, 0, 0.000, 0.06, 0.06, 0.06, 725.7, 940.76, 33.75, 28.17, 12345673, -1.00, 20865, 20865, 0.06, 0.69, 9.58
0.000000, 0.000000, 0.00, 0, 0.000, 0.03, 0.03, 0.03, 740.0, 939.14, 33.83, 28.27, 12345674, 2.93, 20965, 20965, 0.03, 0.67, 9.61
0.000000, 0.000000, 0.00, 0, 0.000, 0.13, 0.13, 0.13, 735.5, 939.65, 33.79, 28.27, 0, -1.00, 21061, 21061, 0.13, 0.72, 9.63
0.000000, 0.000000, 0.00, 0, 0.000, 0.06, 0.06, 0.06, 738.6, 939.30, 33.68, 28.44, 0, -1.00, 21162, 21162, 0.06, 0.69, 9.63
0.000000, 0.000000, 0.00, 0, 0.000, 0.10, 0.10, 0.10, 732.3, 940.01, 33.85, 28.38, 0, -1.00, 21262, 21262, 0.10, 0.72, 9.56
0.000000, 0.000000, 0.00, 0, 0.000, -0.03, -0.03, -0.03, 734.0, 939.82, 33.92, 28.32, 0, -1.00, 21361, 21361, -0.03, 0.63, 9.57
0.000000, 0.000000, 0.00, 0, 0.000, 0.10, 0.10, 0.10, 726.4, 940.68, 33.66, 28.27, 12345671, -1.00, 21481, 21481, 0.10, 0.71, 9.61
0.000000, 0.000000, 0.00, 0, 0.000, 0.08, 0.08, 0.08, 735.8, 939.61, 33.61, 28.11, 0, -1.00, 21580, 21580, 0.08, 0.70, 9.61
0.000000, 0.000000, 0.00, 0, 0.000, 0.02, 0.02, 0.02, 748.8, 938.14, 33.38, 28.21, 0, -1.00, 21680, 21680, 0.02, 0.69, 9.57
0.000000, 0.000000, 0.00, 0, 0.000, 0.00, 0.00, 0.00, 727.0, 940.61, 33.90, 28.27, 0, -1.00, 21781, 21781, 0.00, 0.67, 9.57
0.000000, 0.000000, 0.00, 0, 0.000, 0.11, 0.11, 0.11, 736.1, 939.58, 33.81, 28.24, 0, -1.00, 21881, 21881, 0.11, 0.70, 9.62
0.000000, 0.000000, 0.00, 0, 0.000, 0.06, 0.06, 0.06, 735.1, 939.69, 33.81, 28.21, 12345672, -1.00, 21983, 21983, 0.06, 0.69, 9.65
0.000000, 0.000000, 0.00, 0, 0.000, 0.08, 0.08, 0.08, 743.1, 938.79, 33.88, 28.26, 0, -1.00, 22082, 22082, 0.08, 0.71, 9.60
0.000000, 0.000000, 0.00, 0, 0.000, 0.00, 0.00, 0.00, 740.3, 939.10, 33.86, 28.09, 0, -1.00, 22214, 22214, 0.00, 0.66, 9.58
0.000000, 0.000000, 0.00, 0, 0.000, 0.10, 0.10, 0.10, 732.9, 939.94, 34.03, 28.36, 0, -1.00, 22314, 22314, 0.10, 0.68, 9.58
0.000000, 0.000000, 0.00, 0, 0.000, 0.09, 0.09, 0.09, 720.8, 941.31, 33.79, 28.16, 0, -1.00, 22414, 22414, 0.09, 0.68, 9.63
0.000000, 0.000000, 0.00, 0, 0.000, 0.04, 0.04, 0.04, 733.3, 939.90, 33.95, 28.20, 12345673, -1.00, 22515, 22515, 0.04, 0.68, 9.61
0.000000, 0.000000, 0.00, 0, 0.000, 0.06, 0.06, 0.06, 733.6, 939.86, 33.94, 28.22, 12345674, 2.93, 22615, 22615, 0.06, 0.69, 9.59
