Inizializing FS...Done.
Type _erase_ to format, Type _dump_ to dump latest file
Dumping...Opened file : /CANSAT3.txt
DATA
Acc error Baro error Humidity error
init done, waiting for arm
gps_lng, gps_lat, gps_height, gps_count, avrg_det, mag_x[F], mag_y[F], mag_z[F], acc_x[F], acc_y[F], acc_z[F], gyro_x[F], gyro_y[F], gyro_z[F], baro_height, baro, temp, humid, light, since_gps, time

Done dumping, do you want to delete the file? Yes/No
Unexpected input try again
Removed : /CANSAT3.txt
Type _erase_ to format, Type _dump_ to dump latest file
Dumping...Opened file : /CANSAT2.txt
DATA
Acc error Baro error Humidity error
init done, waiting for arm
gps_lng, gps_lat, gps_height, gps_count, avrg_det, mag_x[F], mag_y[F], mag_z[F], acc_x[F], acc_y[F], acc_z[F], gyro_x[F], gyro_y[F], gyro_z[F], baro_height, baro, temp, humid, light, since_gps, time
25.321802,57.321011,120.10,12,120.29,-56.10,-46.05,10.95,0.00,0.00,0.00,0.61,9.22,3.72,0.00,0.00,0.00,0.00,3376.00,261754
25.321802,57.321011,119.80,12,120.28,-56.55,-45.75,10.65,0.00,0.00,0.00,2.44,17.88,11.35,0.00,0.00,0.00,0.00,3324.00,262011
25.321802,57.321011,119.80,12,120.26,-55.50,-46.20,10.35,0.00,0.00,0.00,-0.18,15.87,1.95,0.00,0.00,0.00,0.00,3279.00,262270
25.321802,57.321011,119.80,12,120.23,-55.95,-45.90,10.50,0.00,0.00,0.00,2.75,19.23,9.34,0.00,0.00,0.00,0.00,3248.00,262523
25.321804,57.321014,119.80,12,120.20,-55.50,-46.05,10.80,0.00,0.00,0.00,-2.14,5.31,5.43,0.00,0.00,0.00,0.00,3240.00,262787
25.321804,57.321014,119.10,12,120.17,-55.20,-46.65,10.95,0.00,0.00,0.00,2.26,11.78,2.01,0.00,0.00,0.00,0.00,3242.00,263046
25.321804,57.321014,119.10,12,120.11,-55.65,-45.75,10.05,0.00,0.00,0.00,0.55,11.60,6.84,0.00,0.00,0.00,0.00,3249.00,263305
25.321804,57.321014,119.10,12,120.06,-56.25,-45.75,10.95,0.00,0.00,0.00,7.75,32.41,42.60,0.00,0.00,0.00,0.00,3221.00,263568
25.321808,57.321014,118.80,12,120.00,-56.85,-45.75,10.80,0.00,0.00,0.00,-1.71,12.45,13.67,0.00,0.00,0.00,0.00,3222.00,263871
25.321808,57.321014,118.80,12,119.93,-57.30,-49.05,10.80,0.00,0.00,0.00,0.49,9.28,11.47,0.00,0.00,0.00,0.00,3236.00,264133
25.321808,57.321014,118.80,12,119.85,-56.70,-45.90,10.05,0.00,0.00,0.00,-4.82,12.94,5.92,0.00,0.00,0.00,0.00,3254.00,264399
25.321808,57.321014,118.80,12,119.77,-54.60,-45.45,11.10,0.00,0.00,0.00,31.86,26.79,35.16,0.00,0.00,0.00,0.00,3282.00,264663
25.321806,57.321014,118.80,12,119.69,-57.60,-45.60,11.10,0.00,0.00,0.00,-4.21,2.14,11.29,0.00,0.00,0.00,0.00,3425.00,264926
25.321806,57.321014,118.70,12,119.61,-56.70,-45.45,10.20,0.00,0.00,0.00,-1.10,9.03,5.86,0.00,0.00,0.00,0.00,3494.00,265190
25.321806,57.321014,118.70,12,119.53,-56.55,-45.45,10.20,0.00,0.00,0.00,-1.34,8.54,6.53,0.00,0.00,0.00,0.00,3153.00,265453
25.321806,57.321014,118.70,12,119.45,-55.05,-45.75,10.50,0.00,0.00,0.00,-4.88,14.89,15.81,0.00,0.00,0.00,0.00,3180.00,265718
25.321802,57.321014,118.70,12,119.32,-56.70,-44.70,11.10,0.00,0.00,0.00,0.73,14.53,6.77,0.00,0.00,0.00,0.00,3213.00,266024
25.321802,57.321014,118.70,12,119.24,-57.90,-49.20,11.25,0.00,0.00,0.00,-0.92,9.46,3.66,0.00,0.00,0.00,0.00,3214.00,266320
25.321802,57.321014,118.70,12,119.17,-57.30,-45.45,10.20,0.00,0.00,0.00,-0.43,9.03,6.71,0.00,0.00,0.00,0.00,3230.00,266560
25.321796,57.321011,118.70,12,119.09,-55.35,-44.40,11.40,0.00,0.00,0.00,1.77,12.88,3.42,0.00,0.00,0.00,0.00,3590.00,266804
25.321796,57.321011,118.70,12,119.02,-56.40,-45.00,10.80,0.00,0.00,0.00,-1.77,7.87,4.27,0.00,0.00,0.00,0.00,3630.00,267054
25.321796,57.321011,118.70,12,118.96,-56.70,-45.75,10.50,0.00,0.00,0.00,-0.98,9.95,4.27,0.00,0.00,0.00,0.00,3637.00,267303
25.321796,57.321011,118.70,12,118.91,-57.00,-45.45,10.95,0.00,0.00,0.00,-2.81,10.44,7.63,0.00,0.00,0.00,0.00,3634.00,267547
25.321796,57.321011,118.70,12,118.85,-55.35,-46.05,11.25,0.00,0.00,0.00,-5.86,5.92,14.71,0.00,0.00,0.00,0.00,3630.00,267793
25.321796,57.321011,118.90,12,118.79,-57.00,-45.60,10.35,0.00,0.00,0.00,-1.59,9.95,5.37,0.00,0.00,0.00,0.00,3634.00,268082
25.321796,57.321011,118.90,12,118.78,-56.70,-45.15,11.40,0.00,0.00,0.00,-1.22,12.33,3.91,0.00,0.00,0.00,0.00,3634.00,268328
25.321796,57.321011,118.90,12,118.77,-57.75,-49.50,11.55,0.00,0.00,0.00,0.12,8.54,4.64,0.00,0.00,0.00,0.00,3630.00,268574
25.321795,57.321011,118.90,12,118.76,-55.65,-46.05,11.55,0.00,0.00,0.00,2.14,18.37,2.99,0.00,0.00,0.00,0.00,3627.00,268826
25.321795,57.321011,119.80,12,-1.00,-55.35,-45.75,12.00,0.00,0.00,0.00,1.28,9.70,3.72,0.00,0.00,0.00,0.00,3629.00,269078
25.321795,57.321011,119.80,12,118.81,-57.90,-46.20,11.25,0.00,0.00,0.00,0.92,10.56,8.12,0.00,0.00,0.00,0.00,3632.00,269329
25.321795,57.321011,119.80,12,118.87,-56.55,-45.30,10.80,0.00,0.00,0.00,-0.06,9.95,7.20,0.00,0.00,0.00,0.00,3641.00,269580
25.321795,57.321011,119.80,12,118.92,-56.25,-46.05,11.40,0.00,0.00,0.00,0.00,11.29,5.80,0.00,0.00,0.00,0.00,3628.00,269832
25.321795,57.321014,119.80,12,118.97,-56.10,-45.75,11.55,0.00,0.00,0.00,-2.44,9.77,10.50,0.00,0.00,0.00,0.00,3637.00,270127
